model,elements,mean_moving_accuracy,std_moving_accuracy,source
LSTM-9000,407,0.03645833333333333,0.047450174891376554,Cui et al. [58] processed result
LSTM-9000,415,0.03571428571428571,0.04648180397522601,Cui et al. [58] processed result
LSTM-9000,423,0.035,0.0455521678957215,Cui et al. [58] processed result
LSTM-9000,431,0.03529411764705883,0.047465562497687075,Cui et al. [58] processed result
LSTM-9000,439,0.034615384615384624,0.0465527632188854,Cui et al. [58] processed result
LSTM-9000,447,0.033962264150943396,0.04567440919588756,Cui et al. [58] processed result
LSTM-9000,456,0.033333333333333326,0.04482858680337112,Cui et al. [58] processed result
LSTM-9000,465,0.03272727272727273,0.04401352158876438,Cui et al. [58] processed result
LSTM-9000,473,0.03303571428571429,0.0442031921231663,Cui et al. [58] processed result
LSTM-9000,482,0.0324561403508772,0.04342769752451426,Cui et al. [58] processed result
LSTM-9000,490,0.03189655172413793,0.04267894411891919,Cui et al. [58] processed result
LSTM-9000,498,0.03135593220338982,0.04195557218470022,Cui et al. [58] processed result
LSTM-9000,507,0.03083333333333333,0.04125631264828855,Cui et al. [58] processed result
LSTM-9000,516,0.030327868852459017,0.040579979654054306,Cui et al. [58] processed result
LSTM-9000,525,0.029838709677419355,0.039925463853182463,Cui et al. [58] processed result
LSTM-9000,533,0.02936507936507936,0.03929172633170337,Cui et al. [58] processed result
LSTM-9000,542,0.02890625,0.03867779310777051,Cui et al. [58] processed result
LSTM-9000,551,0.02846153846153846,0.03808275013688174,Cui et al. [58] processed result
LSTM-9000,560,0.028030303030303027,0.0375057387711714,Cui et al. [58] processed result
LSTM-9000,569,0.02761194029850746,0.036945951625333026,Cui et al. [58] processed result
LSTM-9000,577,0.02720588235294118,0.036402628807313424,Cui et al. [58] processed result
LSTM-9000,586,0.026811594202898546,0.035875054476772646,Cui et al. [58] processed result
LSTM-9000,595,0.02642857142857143,0.03536255369853304,Cui et al. [58] processed result
LSTM-9000,603,0.026056338028169014,0.034864489561933984,Cui et al. [58] processed result
LSTM-9000,611,0.025694444444444443,0.03438026054024046,Cui et al. [58] processed result
LSTM-9000,619,0.025342465753424658,0.03390929806708647,Cui et al. [58] processed result
LSTM-9000,627,0.024999999999999998,0.03345106430942315,Cui et al. [58] processed result
LSTM-9000,636,0.024666666666666663,0.033005050118630835,Cui et al. [58] processed result
LSTM-9000,645,0.024342105263157894,0.03257077314338569,Cui et al. [58] processed result
LSTM-9000,653,0.024025974025974024,0.032147776089575496,Cui et al. [58] processed result
LSTM-9000,661,0.02435897435897436,0.03365231986770945,Cui et al. [58] processed result
LSTM-9000,670,0.024683544303797468,0.03523333078409312,Cui et al. [58] processed result
LSTM-9000,679,0.024375,0.03479291414929195,Cui et al. [58] processed result
LSTM-9000,687,0.024074074074074074,0.03436337199930069,Cui et al. [58] processed result
LSTM-9000,695,0.02378048780487805,0.0339443064871141,Cui et al. [58] processed result
LSTM-9000,703,0.023493975903614458,0.03353533893907658,Cui et al. [58] processed result
LSTM-9000,712,0.023214285714285715,0.03313610871361138,Cui et al. [58] processed result
LSTM-9000,720,0.022941176470588236,0.032746272140510076,Cui et al. [58] processed result
LSTM-9000,728,0.023255813953488375,0.034297398148261916,Cui et al. [58] processed result
LSTM-9000,737,0.022988505747126436,0.033903175181040524,Cui et al. [58] processed result
LSTM-9000,745,0.022727272727272724,0.03351791182671051,Cui et al. [58] processed result
LSTM-9000,753,0.022471910112359553,0.033141306075848594,Cui et al. [58] processed result
LSTM-9000,761,0.02222222222222222,0.032773069341672505,Cui et al. [58] processed result
LSTM-9000,770,0.021978021978021976,0.032412925722533244,Cui et al. [58] processed result
LSTM-9000,779,0.021739130434782608,0.03206061131250571,Cui et al. [58] processed result
LSTM-9000,788,0.02150537634408602,0.03171587355645726,Cui et al. [58] processed result
LSTM-9000,796,0.021276595744680847,0.03137847064628218,Cui et al. [58] processed result
LSTM-9000,804,0.021052631578947368,0.031048170955268687,Cui et al. [58] processed result
LSTM-9000,812,0.020833333333333336,0.03072475250781797,Cui et al. [58] processed result
LSTM-9000,821,0.02061855670103093,0.030408002481964177,Cui et al. [58] processed result
LSTM-9000,830,0.020408163265306124,0.030097716742352298,Cui et al. [58] processed result
LSTM-9000,839,0.020202020202020204,0.029793699401520456,Cui et al. [58] processed result
LSTM-9000,847,0.020000000000000004,0.02949576240750525,Cui et al. [58] processed result
LSTM-9000,855,0.019801980198019806,0.029203725155945794,Cui et al. [58] processed result
LSTM-9000,864,0.0202970297029703,0.03091186785296864,Cui et al. [58] processed result
LSTM-9000,872,0.019801980198019806,0.03035586082525919,Cui et al. [58] processed result
LSTM-9000,881,0.018811881188118815,0.030820559240145307,Cui et al. [58] processed result
LSTM-9000,890,0.017326732673267328,0.02918273792710791,Cui et al. [58] processed result
LSTM-9000,898,0.017326732673267328,0.02918273792710791,Cui et al. [58] processed result
LSTM-9000,907,0.017821782178217824,0.03093168188477883,Cui et al. [58] processed result
LSTM-9000,915,0.016336633663366337,0.028742729439593634,Cui et al. [58] processed result
LSTM-9000,923,0.016336633663366337,0.028742729439593634,Cui et al. [58] processed result
LSTM-9000,931,0.016336633663366337,0.028742729439593634,Cui et al. [58] processed result
LSTM-9000,939,0.016336633663366337,0.028742729439593634,Cui et al. [58] processed result
LSTM-9000,947,0.016336633663366337,0.028742729439593634,Cui et al. [58] processed result
LSTM-9000,956,0.015841584158415842,0.028933939002381105,Cui et al. [58] processed result
LSTM-9000,965,0.015346534653465346,0.029115477133727946,Cui et al. [58] processed result
LSTM-9000,973,0.015346534653465346,0.029115477133727946,Cui et al. [58] processed result
LSTM-9000,982,0.01386138613861386,0.026456216269083933,Cui et al. [58] processed result
LSTM-9000,990,0.01386138613861386,0.026456216269083933,Cui et al. [58] processed result
LSTM-9000,998,0.013366336633663364,0.026433047671707906,Cui et al. [58] processed result
LSTM-9000,1006,0.020297029702970298,0.02394218275117574,Cui et al. [58] processed result
LSTM-9000,1014,0.026237623762376244,0.023066332192518305,Cui et al. [58] processed result
LSTM-9000,1023,0.03415841584158416,0.020880293771250634,Cui et al. [58] processed result
LSTM-9000,1032,0.04257425742574258,0.021487657835852186,Cui et al. [58] processed result
LSTM-9000,1041,0.04851485148514852,0.023617545429458542,Cui et al. [58] processed result
LSTM-9000,1049,0.05594059405940595,0.02490546777842627,Cui et al. [58] processed result
LSTM-9000,1057,0.06435643564356437,0.02610183430982984,Cui et al. [58] processed result
LSTM-9000,1065,0.07079207920792081,0.02548904091456634,Cui et al. [58] processed result
LSTM-9000,1074,0.07821782178217825,0.02617683973545007,Cui et al. [58] processed result
LSTM-9000,1082,0.08415841584158418,0.027024443691002337,Cui et al. [58] processed result
LSTM-9000,1090,0.09257425742574257,0.027344484118101933,Cui et al. [58] processed result
LSTM-9000,1098,0.09900990099009901,0.02638200513757273,Cui et al. [58] processed result
LSTM-9000,1106,0.10693069306930696,0.027758110433418196,Cui et al. [58] processed result
LSTM-9000,1114,0.11287128712871289,0.02927078316652373,Cui et al. [58] processed result
LSTM-9000,1123,0.12029702970297033,0.03056103828524882,Cui et al. [58] processed result
LSTM-9000,1132,0.12722772277227729,0.029912626415882763,Cui et al. [58] processed result
LSTM-9000,1140,0.1346534653465347,0.030096404264496363,Cui et al. [58] processed result
LSTM-9000,1149,0.14009900990099014,0.03007603995858225,Cui et al. [58] processed result
LSTM-9000,1157,0.14851485148514854,0.0297029702970297,Cui et al. [58] processed result
LSTM-9000,1166,0.15643564356435646,0.02845565913504933,Cui et al. [58] processed result
LSTM-9000,1175,0.1628712871287129,0.02877681510759133,Cui et al. [58] processed result
LSTM-9000,1183,0.16881188118811888,0.028434119763909662,Cui et al. [58] processed result
LSTM-9000,1191,0.17623762376237628,0.0298018157292919,Cui et al. [58] processed result
LSTM-9000,1200,0.18415841584158424,0.0313722366688215,Cui et al. [58] processed result
LSTM-9000,1208,0.19009900990099013,0.03307582789800013,Cui et al. [58] processed result
LSTM-9000,1216,0.19702970297029712,0.03527032303080569,Cui et al. [58] processed result
LSTM-9000,1224,0.20643564356435654,0.034621626108724476,Cui et al. [58] processed result
LSTM-9000,1233,0.2143564356435644,0.03419427017688936,Cui et al. [58] processed result
LSTM-9000,1241,0.22326732673267338,0.03379052860709213,Cui et al. [58] processed result
LSTM-9000,1249,0.2321782178217823,0.03450818201553158,Cui et al. [58] processed result
LSTM-9000,1258,0.24009900990099017,0.03399299881208494,Cui et al. [58] processed result
LSTM-9000,1267,0.2475247524752476,0.0337215571602503,Cui et al. [58] processed result
LSTM-9000,1276,0.2534653465346536,0.03449752750531553,Cui et al. [58] processed result
LSTM-9000,1284,0.2594059405940594,0.035780813860579505,Cui et al. [58] processed result
LSTM-9000,1292,0.2678217821782179,0.036576755370427476,Cui et al. [58] processed result
LSTM-9000,1301,0.27475247524752483,0.03702957060388266,Cui et al. [58] processed result
LSTM-9000,1309,0.28118811881188127,0.03683381235195697,Cui et al. [58] processed result
LSTM-9000,1317,0.28960396039603964,0.037424563866398475,Cui et al. [58] processed result
LSTM-9000,1326,0.2955445544554456,0.03914023059731082,Cui et al. [58] processed result
LSTM-9000,1335,0.30346534653465357,0.03951413079763837,Cui et al. [58] processed result
LSTM-9000,1343,0.310891089108911,0.039653434444556004,Cui et al. [58] processed result
LSTM-9000,1352,0.31881188118811893,0.04065438647058972,Cui et al. [58] processed result
LSTM-9000,1360,0.3267326732673268,0.03872793508041177,Cui et al. [58] processed result
LSTM-9000,1369,0.3361386138613862,0.0385344448622156,Cui et al. [58] processed result
LSTM-9000,1377,0.34306930693069315,0.03825358712267624,Cui et al. [58] processed result
LSTM-9000,1385,0.3490099009900991,0.039215295836026884,Cui et al. [58] processed result
LSTM-9000,1394,0.3569306930693071,0.03966270395832533,Cui et al. [58] processed result
LSTM-9000,1403,0.3643564356435645,0.04029106920668476,Cui et al. [58] processed result
LSTM-9000,1411,0.37178217821782195,0.04039737427420464,Cui et al. [58] processed result
LSTM-9000,1419,0.3787128712871289,0.04210831841055599,Cui et al. [58] processed result
LSTM-9000,1427,0.3876237623762378,0.04352777492005796,Cui et al. [58] processed result
LSTM-9000,1435,0.3965346534653467,0.04542332121266802,Cui et al. [58] processed result
LSTM-9000,1443,0.4024752475247526,0.046468775783649545,Cui et al. [58] processed result
LSTM-9000,1451,0.4099009900990101,0.044433278559043325,Cui et al. [58] processed result
LSTM-9000,1459,0.4173267326732675,0.046363176792978994,Cui et al. [58] processed result
LSTM-9000,1468,0.42574257425742584,0.04569497330381911,Cui et al. [58] processed result
LSTM-9000,1476,0.4331683168316832,0.04632086979040223,Cui et al. [58] processed result
LSTM-9000,1484,0.4415841584158417,0.04721433274283709,Cui et al. [58] processed result
LSTM-9000,1492,0.4490099009900991,0.04657413534704819,Cui et al. [58] processed result
LSTM-9000,1501,0.4574257425742575,0.04607951001275285,Cui et al. [58] processed result
LSTM-9000,1510,0.4653465346534654,0.04654518524175508,Cui et al. [58] processed result
LSTM-9000,1519,0.47227722772277236,0.048615777018577874,Cui et al. [58] processed result
LSTM-9000,1527,0.4782178217821782,0.049613741847000195,Cui et al. [58] processed result
LSTM-9000,1535,0.48564356435643574,0.049847822532525864,Cui et al. [58] processed result
LSTM-9000,1543,0.49504950495049516,0.04890728330783553,Cui et al. [58] processed result
LSTM-9000,1551,0.5029702970297031,0.05044649189250297,Cui et al. [58] processed result
LSTM-9000,1560,0.5094059405940594,0.05139701138334116,Cui et al. [58] processed result
LSTM-9000,1569,0.5173267326732673,0.05265940039309056,Cui et al. [58] processed result
LSTM-9000,1577,0.5222772277227723,0.05385583474594676,Cui et al. [58] processed result
LSTM-9000,1586,0.5287128712871286,0.055339360841513335,Cui et al. [58] processed result
LSTM-9000,1595,0.5356435643564356,0.0563487258421077,Cui et al. [58] processed result
LSTM-9000,1604,0.5420792079207921,0.057975771486061124,Cui et al. [58] processed result
LSTM-9000,1612,0.5495049504950494,0.05777463152829765,Cui et al. [58] processed result
LSTM-9000,1621,0.5564356435643563,0.05937292812104929,Cui et al. [58] processed result
LSTM-9000,1630,0.5633663366336634,0.06037980629104683,Cui et al. [58] processed result
LSTM-9000,1638,0.5693069306930691,0.0615535882866121,Cui et al. [58] processed result
LSTM-9000,1646,0.5747524752475246,0.06257825215974235,Cui et al. [58] processed result
LSTM-9000,1655,0.5821782178217823,0.06352085121720966,Cui et al. [58] processed result
LSTM-9000,1663,0.5905940594059406,0.06256258507502294,Cui et al. [58] processed result
LSTM-9000,1671,0.5965346534653465,0.06354206758907642,Cui et al. [58] processed result
LSTM-9000,1680,0.603960396039604,0.06462245097853751,Cui et al. [58] processed result
LSTM-9000,1688,0.6108910891089109,0.06530902013481378,Cui et al. [58] processed result
LSTM-9000,1697,0.6193069306930693,0.06667381427553123,Cui et al. [58] processed result
LSTM-9000,1705,0.6262376237623762,0.06648240227882454,Cui et al. [58] processed result
LSTM-9000,1713,0.6346534653465346,0.06714448250766723,Cui et al. [58] processed result
LSTM-9000,1721,0.6415841584158415,0.06892397736220639,Cui et al. [58] processed result
LSTM-9000,1729,0.6485148514851484,0.07163693055013756,Cui et al. [58] processed result
LSTM-9000,1737,0.6564356435643565,0.07323386980288057,Cui et al. [58] processed result
LSTM-9000,1745,0.6638613861386138,0.07425577555922218,Cui et al. [58] processed result
LSTM-9000,1753,0.6717821782178219,0.07619743057757815,Cui et al. [58] processed result
LSTM-9000,1761,0.6801980198019801,0.07663519838818754,Cui et al. [58] processed result
LSTM-9000,1769,0.6871287128712871,0.07735455439455291,Cui et al. [58] processed result
LSTM-9000,1777,0.6945544554455446,0.0782914179391913,Cui et al. [58] processed result
LSTM-9000,1785,0.7024752475247527,0.0802209354865928,Cui et al. [58] processed result
LSTM-9000,1793,0.7103960396039605,0.08169816843968641,Cui et al. [58] processed result
LSTM-9000,1802,0.7193069306930693,0.08148190025165541,Cui et al. [58] processed result
LSTM-9000,1810,0.7277227722772278,0.08215435655013464,Cui et al. [58] processed result
LSTM-9000,1819,0.7341584158415841,0.08178211828444572,Cui et al. [58] processed result
LSTM-9000,1828,0.7405940594059406,0.08198115463162158,Cui et al. [58] processed result
LSTM-9000,1836,0.7475247524752475,0.08392512803081521,Cui et al. [58] processed result
LSTM-9000,1845,0.7544554455445545,0.08560778741076153,Cui et al. [58] processed result
LSTM-9000,1854,0.7544554455445543,0.08514851485148514,Cui et al. [58] processed result
LSTM-9000,1862,0.7544554455445545,0.0823986070160918,Cui et al. [58] processed result
LSTM-9000,1871,0.7529702970297031,0.08095081232620778,Cui et al. [58] processed result
LSTM-9000,1880,0.7504950495049505,0.081621638992178,Cui et al. [58] processed result
LSTM-9000,1889,0.7495049504950495,0.08183154839973807,Cui et al. [58] processed result
LSTM-9000,1897,0.7504950495049506,0.08016745536632539,Cui et al. [58] processed result
LSTM-9000,1905,0.7490099009900991,0.07990258503812579,Cui et al. [58] processed result
LSTM-9000,1914,0.7495049504950497,0.07958450084795478,Cui et al. [58] processed result
LSTM-9000,1922,0.7509900990099012,0.07810337535245783,Cui et al. [58] processed result
LSTM-9000,1931,0.7524752475247525,0.08080081490337887,Cui et al. [58] processed result
LSTM-9000,1940,0.750990099009901,0.08172216290943969,Cui et al. [58] processed result
LSTM-9000,1949,0.7475247524752475,0.08286720597495417,Cui et al. [58] processed result
LSTM-9000,1957,0.7475247524752475,0.08179560218741735,Cui et al. [58] processed result
LSTM-9000,1965,0.7495049504950496,0.08092810331453244,Cui et al. [58] processed result
LSTM-9000,1974,0.7485148514851485,0.07873621921612294,Cui et al. [58] processed result
LSTM-9000,1983,0.7485148514851486,0.08148941918238517,Cui et al. [58] processed result
LSTM-9000,1992,0.7465346534653465,0.08339196708612105,Cui et al. [58] processed result
LSTM-9000,2000,0.7475247524752476,0.07985502990665033,Cui et al. [58] processed result
LSTM-9000,2009,0.749009900990099,0.07879067081121773,Cui et al. [58] processed result
LSTM-9000,2017,0.7504950495049505,0.07780943645302375,Cui et al. [58] processed result
LSTM-9000,2025,0.7519801980198021,0.07569402443238898,Cui et al. [58] processed result
LSTM-9000,2034,0.7544554455445545,0.07673107631682202,Cui et al. [58] processed result
LSTM-9000,2042,0.7569306930693069,0.07543456431102936,Cui et al. [58] processed result
LSTM-9000,2051,0.7589108910891089,0.07437449517671299,Cui et al. [58] processed result
LSTM-9000,2059,0.7608910891089109,0.07357941292822384,Cui et al. [58] processed result
LSTM-9000,2067,0.763861386138614,0.07120973521625854,Cui et al. [58] processed result
LSTM-9000,2076,0.762871287128713,0.07272174442722058,Cui et al. [58] processed result
LSTM-9000,2084,0.7643564356435644,0.07212108456029433,Cui et al. [58] processed result
LSTM-9000,2092,0.7653465346534654,0.07222295534588867,Cui et al. [58] processed result
LSTM-9000,2100,0.7663366336633664,0.07271668921575661,Cui et al. [58] processed result
LSTM-9000,2109,0.7673267326732676,0.07231790527653525,Cui et al. [58] processed result
LSTM-9000,2117,0.7688118811881189,0.07270826308226029,Cui et al. [58] processed result
LSTM-9000,2126,0.7717821782178219,0.07265431268716206,Cui et al. [58] processed result
LSTM-9000,2134,0.7742574257425743,0.0705406460616114,Cui et al. [58] processed result
LSTM-9000,2142,0.7747524752475249,0.06965084403295126,Cui et al. [58] processed result
LSTM-9000,2151,0.7762376237623764,0.06940586997355203,Cui et al. [58] processed result
LSTM-9000,2160,0.7782178217821782,0.06961740923266117,Cui et al. [58] processed result
LSTM-9000,2168,0.7782178217821782,0.07101156862194499,Cui et al. [58] processed result
LSTM-9000,2176,0.7811881188118812,0.07111502878358628,Cui et al. [58] processed result
LSTM-9000,2185,0.7831683168316833,0.06965260331469925,Cui et al. [58] processed result
LSTM-9000,2194,0.7846534653465347,0.0695804362878563,Cui et al. [58] processed result
LSTM-9000,2202,0.7856435643564357,0.07203097885978282,Cui et al. [58] processed result
LSTM-9000,2211,0.7861386138613863,0.07210749091498267,Cui et al. [58] processed result
LSTM-9000,2220,0.7851485148514852,0.07140391973110016,Cui et al. [58] processed result
LSTM-9000,2229,0.7861386138613861,0.07010851868158605,Cui et al. [58] processed result
LSTM-9000,2237,0.7886138613861385,0.0698896998146532,Cui et al. [58] processed result
LSTM-9000,2245,0.7896039603960396,0.06915648451912529,Cui et al. [58] processed result
LSTM-9000,2254,0.7915841584158416,0.06834373125175144,Cui et al. [58] processed result
LSTM-9000,2263,0.7915841584158416,0.06783984727247801,Cui et al. [58] processed result
LSTM-9000,2271,0.7925742574257426,0.06718644382244471,Cui et al. [58] processed result
LSTM-9000,2279,0.7915841584158418,0.06645290534330178,Cui et al. [58] processed result
LSTM-9000,2287,0.7920792079207922,0.06582483223205807,Cui et al. [58] processed result
LSTM-9000,2296,0.7955445544554457,0.06539714511773465,Cui et al. [58] processed result
LSTM-9000,2304,0.7965346534653468,0.06696722595437497,Cui et al. [58] processed result
LSTM-9000,2313,0.7960396039603962,0.06373654233438053,Cui et al. [58] processed result
LSTM-9000,2322,0.7960396039603963,0.06465278303886936,Cui et al. [58] processed result
LSTM-9000,2331,0.7975247524752478,0.06296866241106479,Cui et al. [58] processed result
LSTM-9000,2340,0.7980198019801982,0.06106591661429416,Cui et al. [58] processed result
LSTM-9000,2349,0.8,0.06172058366538098,Cui et al. [58] processed result
LSTM-9000,2357,0.800990099009901,0.06190296646471519,Cui et al. [58] processed result
LSTM-9000,2366,0.8009900990099009,0.06253319871143811,Cui et al. [58] processed result
LSTM-9000,2375,0.802970297029703,0.062297608779165826,Cui et al. [58] processed result
LSTM-9000,2384,0.8044554455445546,0.06205915004338553,Cui et al. [58] processed result
LSTM-9000,2392,0.805940594059406,0.06170469881537775,Cui et al. [58] processed result
LSTM-9000,2401,0.8064356435643564,0.06163117812795295,Cui et al. [58] processed result
LSTM-9000,2409,0.8074257425742575,0.06163117812795294,Cui et al. [58] processed result
LSTM-9000,2417,0.810891089108911,0.059397689195923344,Cui et al. [58] processed result
LSTM-9000,2425,0.811881188118812,0.059074985703668495,Cui et al. [58] processed result
LSTM-9000,2433,0.8148514851485149,0.05833187454120964,Cui et al. [58] processed result
LSTM-9000,2441,0.8173267326732676,0.057602578529351224,Cui et al. [58] processed result
LSTM-9000,2449,0.8183168316831683,0.05826251063148424,Cui et al. [58] processed result
LSTM-9000,2457,0.8207920792079209,0.058650309780672816,Cui et al. [58] processed result
LSTM-9000,2466,0.8232673267326733,0.05750037826516615,Cui et al. [58] processed result
LSTM-9000,2475,0.8257425742574258,0.05835707733976782,Cui et al. [58] processed result
LSTM-9000,2484,0.8277227722772279,0.05525071852793546,Cui et al. [58] processed result
LSTM-9000,2493,0.8297029702970298,0.05718625377502436,Cui et al. [58] processed result
LSTM-9000,2501,0.8321782178217824,0.056658842979673656,Cui et al. [58] processed result
LSTM-9000,2509,0.8326732673267327,0.05608716450799424,Cui et al. [58] processed result
LSTM-9000,2518,0.8326732673267327,0.05695436442879071,Cui et al. [58] processed result
LSTM-9000,2527,0.8361386138613861,0.05639871989959618,Cui et al. [58] processed result
LSTM-9000,2536,0.8376237623762377,0.055427861395161995,Cui et al. [58] processed result
LSTM-9000,2544,0.8391089108910892,0.05529284134576405,Cui et al. [58] processed result
LSTM-9000,2552,0.8396039603960397,0.05500176004883624,Cui et al. [58] processed result
LSTM-9000,2561,0.8415841584158417,0.05450043146345696,Cui et al. [58] processed result
LSTM-9000,2570,0.8415841584158417,0.054948265051531116,Cui et al. [58] processed result
LSTM-9000,2578,0.8435643564356436,0.054284159056921966,Cui et al. [58] processed result
LSTM-9000,2587,0.8460396039603962,0.05062834280506074,Cui et al. [58] processed result
LSTM-9000,2596,0.8470297029702971,0.05111011541424155,Cui et al. [58] processed result
LSTM-9000,2605,0.8490099009900991,0.05037600021738692,Cui et al. [58] processed result
LSTM-9000,2614,0.8490099009900991,0.049788790253808654,Cui et al. [58] processed result
LSTM-9000,2623,0.8495049504950496,0.05073714049631271,Cui et al. [58] processed result
LSTM-9000,2632,0.8500000000000002,0.05002450139805011,Cui et al. [58] processed result
LSTM-9000,2641,0.8504950495049508,0.04979125132942638,Cui et al. [58] processed result
LSTM-9000,2650,0.8495049504950497,0.047955964508167664,Cui et al. [58] processed result
LSTM-9000,2658,0.8509900990099013,0.048653570118803856,Cui et al. [58] processed result
LSTM-9000,2667,0.8514851485148517,0.04809884277818266,Cui et al. [58] processed result
LSTM-9000,2676,0.8519801980198022,0.04773827857033327,Cui et al. [58] processed result
LSTM-9000,2685,0.8544554455445548,0.04831236791586476,Cui et al. [58] processed result
LSTM-9000,2694,0.8554455445544555,0.04783315773933134,Cui et al. [58] processed result
LSTM-9000,2703,0.856930693069307,0.047118207498740065,Cui et al. [58] processed result
LSTM-9000,2712,0.856930693069307,0.0483503981764696,Cui et al. [58] processed result
LSTM-9000,2721,0.8574257425742576,0.04884711439027332,Cui et al. [58] processed result
LSTM-9000,2729,0.858910891089109,0.048289535383214385,Cui et al. [58] processed result
LSTM-9000,2737,0.8608910891089112,0.046805091565043616,Cui et al. [58] processed result
LSTM-9000,2745,0.8638613861386139,0.047573716525705974,Cui et al. [58] processed result
LSTM-9000,2753,0.8683168316831683,0.04921698424410522,Cui et al. [58] processed result
LSTM-9000,2762,0.8683168316831684,0.0488170021212715,Cui et al. [58] processed result
LSTM-9000,2771,0.8702970297029704,0.04869636684102155,Cui et al. [58] processed result
LSTM-9000,2779,0.8717821782178218,0.047840842398026495,Cui et al. [58] processed result
LSTM-9000,2788,0.8722772277227724,0.04642920430769647,Cui et al. [58] processed result
LSTM-9000,2797,0.8737623762376238,0.0445956904894889,Cui et al. [58] processed result
LSTM-9000,2805,0.8747524752475249,0.04330197765117765,Cui et al. [58] processed result
LSTM-9000,2813,0.8792079207920793,0.042883975896450925,Cui et al. [58] processed result
LSTM-9000,2821,0.8806930693069308,0.043550290258390245,Cui et al. [58] processed result
LSTM-9000,2829,0.8806930693069308,0.044331123435443466,Cui et al. [58] processed result
LSTM-9000,2837,0.8831683168316834,0.043788800767318774,Cui et al. [58] processed result
LSTM-9000,2846,0.8846534653465348,0.042502241647289656,Cui et al. [58] processed result
LSTM-9000,2854,0.8876237623762379,0.04408720893821213,Cui et al. [58] processed result
LSTM-9000,2862,0.8886138613861387,0.04314321642867382,Cui et al. [58] processed result
LSTM-9000,2871,0.8866336633663368,0.043324610334103425,Cui et al. [58] processed result
LSTM-9000,2880,0.8861386138613863,0.04264327815318422,Cui et al. [58] processed result
LSTM-9000,2888,0.8856435643564359,0.0427551991941513,Cui et al. [58] processed result
LSTM-9000,2897,0.8856435643564359,0.04286968647687576,Cui et al. [58] processed result
LSTM-9000,2906,0.8831683168316833,0.042769526864267673,Cui et al. [58] processed result
LSTM-9000,2915,0.8801980198019803,0.044926935859558134,Cui et al. [58] processed result
LSTM-9000,2924,0.878712871287129,0.04470546466292863,Cui et al. [58] processed result
LSTM-9000,2933,0.8782178217821783,0.044620413224727734,Cui et al. [58] processed result
LSTM-9000,2942,0.8782178217821783,0.04655571463567822,Cui et al. [58] processed result
LSTM-9000,2951,0.8772277227722773,0.04742150500921998,Cui et al. [58] processed result
LSTM-9000,2960,0.875742574257426,0.0489548645875726,Cui et al. [58] processed result
LSTM-9000,2969,0.8747524752475251,0.04943311619915441,Cui et al. [58] processed result
LSTM-9000,2977,0.8742574257425744,0.0504950495049505,Cui et al. [58] processed result
LSTM-9000,2985,0.8732673267326735,0.051122101558121136,Cui et al. [58] processed result
LSTM-9000,2994,0.8732673267326735,0.04946533068038336,Cui et al. [58] processed result
LSTM-9000,3003,0.8727722772277231,0.04992642366151865,Cui et al. [58] processed result
LSTM-9000,3011,0.8732673267326735,0.05015415897787699,Cui et al. [58] processed result
LSTM-9000,3019,0.8742574257425746,0.049117294078465205,Cui et al. [58] processed result
LSTM-9000,3028,0.8742574257425746,0.05030053780546749,Cui et al. [58] processed result
LSTM-9000,3036,0.8747524752475249,0.049134754458294544,Cui et al. [58] processed result
LSTM-9000,3045,0.8742574257425744,0.04931647289272187,Cui et al. [58] processed result
LSTM-9000,3053,0.8732673267326734,0.05083365407126114,Cui et al. [58] processed result
LSTM-9000,3061,0.8737623762376238,0.04919457157017771,Cui et al. [58] processed result
LSTM-9000,3070,0.8742574257425744,0.048917304265487634,Cui et al. [58] processed result
LSTM-9000,3078,0.8747524752475251,0.04863341745350154,Cui et al. [58] processed result
LSTM-9000,3086,0.875742574257426,0.049452942978734,Cui et al. [58] processed result
LSTM-9000,3094,0.877722772277228,0.04883456986802165,Cui et al. [58] processed result
LSTM-9000,3103,0.878712871287129,0.048289535383214385,Cui et al. [58] processed result
LSTM-9000,3111,0.878712871287129,0.048593087049588875,Cui et al. [58] processed result
LSTM-9000,3119,0.8792079207920794,0.04815994656243688,Cui et al. [58] processed result
LSTM-9000,3127,0.8811881188118814,0.04675532258660435,Cui et al. [58] processed result
LSTM-9000,3136,0.8816831683168319,0.046595178671446025,Cui et al. [58] processed result
LSTM-9000,3145,0.8836633663366339,0.04663723683519004,Cui et al. [58] processed result
LSTM-9000,3154,0.8836633663366339,0.04653202014879149,Cui et al. [58] processed result
LSTM-9000,3163,0.8831683168316833,0.04565204706296438,Cui et al. [58] processed result
LSTM-9000,3171,0.8831683168316833,0.045866276522378104,Cui et al. [58] processed result
LSTM-9000,3179,0.8856435643564357,0.04520699270025688,Cui et al. [58] processed result
LSTM-9000,3188,0.8871287128712873,0.0450902872742008,Cui et al. [58] processed result
LSTM-9000,3196,0.8876237623762376,0.04699321148103672,Cui et al. [58] processed result
LSTM-9000,3205,0.8881188118811881,0.04759689244246303,Cui et al. [58] processed result
LSTM-9000,3213,0.8886138613861387,0.04715979921598429,Cui et al. [58] processed result
LSTM-9000,3222,0.8881188118811882,0.047802406750785405,Cui et al. [58] processed result
LSTM-9000,3230,0.8891089108910892,0.04723509085891709,Cui et al. [58] processed result
LSTM-9000,3239,0.8896039603960396,0.04667925710440596,Cui et al. [58] processed result
