diagnostic_label,sentence_index,phase,step,selection,selected_event_count,distinct_creation_transitions,maximum_same_origin_events,provenance_coherent_fraction,branch_entropy,source_coherence,minimum_source_jaccard,matches_historical_winner_set,raw_predicted_columns,burst_columns,burst_cells,active_cells_after_observe,winners_after_observe,beam_width,lambda_coherence,lambda_support,decoded_correct,expected_word_present,propagated_columns
nonpaper diagnostic,46,suffix,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,46,suffix,3,coherent-beam,9,1,9,0.9,0.0,0.8888888888888888,0.5,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,46,suffix,4,coherent-beam,10,2,9,0.9,0.46899559358928117,1.0,1.0,False,19,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,47,cue,1,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,60,6,55,64,10,,,,,,
nonpaper diagnostic,47,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,28,2,18,28,10,,,,,,
nonpaper diagnostic,47,cue,3,coherent-beam,3,1,3,0.3,0.0,0.7037037037037037,0.5555555555555556,False,64,7,64,73,10,,,,,,
nonpaper diagnostic,47,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,38,1,9,19,10,,,,,,
nonpaper diagnostic,47,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,22,1,9,19,10,,,,,,
nonpaper diagnostic,47,suffix,1,coherent-beam,10,4,7,0.7,0.6783898247235197,0.3166422635263386,0.08411214953271028,False,43,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,47,suffix,2,coherent-beam,10,5,6,0.6,0.7627069065377661,0.9,0.5,False,58,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,47,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,47,suffix,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,48,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,59,1,9,19,10,,,,,,
nonpaper diagnostic,48,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,48,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,48,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,9,2,20,28,10,,,,,,
nonpaper diagnostic,48,cue,5,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8169934640522876,0.17647058823529413,False,27,1,10,19,10,,,,,,
nonpaper diagnostic,48,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,48,suffix,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,48,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,48,suffix,4,coherent-beam,9,2,8,0.8,0.5032583347756457,0.6638888888888889,0.2,False,10,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,49,cue,1,coherent-beam,5,2,4,0.4,0.7219280948873623,0.6,0.0,False,77,5,45,55,10,,,,,,
nonpaper diagnostic,49,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,49,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,49,cue,4,coherent-beam,3,2,2,0.2,0.9182958340544894,0.3751453634529957,0.2636363636363636,False,43,7,68,73,10,,,,,,
nonpaper diagnostic,49,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,47,2,18,28,10,,,,,,
nonpaper diagnostic,49,suffix,1,coherent-beam,9,2,8,0.8,0.5032583347756457,0.6927736006683376,0.05263157894736842,False,12,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,49,suffix,2,coherent-beam,10,2,8,0.8,0.7219280948873623,0.9353535353535354,0.8181818181818182,False,17,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,50,cue,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,59,2,18,28,10,,,,,,
nonpaper diagnostic,50,cue,2,coherent-beam,10,2,9,0.9,0.46899559358928117,0.9,0.5,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,50,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,50,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,50,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,50,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,50,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,50,suffix,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,50,suffix,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,51,cue,1,coherent-beam,4,1,4,0.4,0.0,0.6842105263157894,0.5263157894736842,False,60,6,55,64,10,,,,,,
nonpaper diagnostic,51,cue,2,coherent-beam,7,2,6,0.6,0.5916727785823274,0.7293233082706767,0.05263157894736842,False,34,3,27,37,10,,,,,,
nonpaper diagnostic,51,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,51,cue,4,coherent-beam,8,3,6,0.6,0.6695919455357792,0.6969689543284547,0.19230769230769232,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,51,cue,5,coherent-beam,9,2,8,0.8,0.5032583347756457,0.7777777777777778,0.0,False,16,1,9,19,10,,,,,,
nonpaper diagnostic,51,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,51,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,51,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,51,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,52,cue,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,13,0,0,10,10,,,,,,
nonpaper diagnostic,52,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,52,cue,3,coherent-beam,8,2,7,0.7,0.5435644431995964,0.7764550264550264,0.4074074074074074,False,59,2,18,28,10,,,,,,
nonpaper diagnostic,52,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,52,cue,5,coherent-beam,7,1,7,0.7,0.0,0.8823529411764707,0.5882352941176471,False,35,3,27,37,10,,,,,,
nonpaper diagnostic,52,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,22,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,52,suffix,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,52,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,52,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,53,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,15,1,9,19,10,,,,,,
nonpaper diagnostic,53,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,9,2,20,28,10,,,,,,
nonpaper diagnostic,53,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,53,cue,4,coherent-beam,6,1,6,0.6,0.0,0.8174603174603176,0.4523809523809524,False,37,4,37,46,10,,,,,,
nonpaper diagnostic,53,cue,5,coherent-beam,5,1,5,0.5,0.0,0.8,0.5,False,82,5,45,55,10,,,,,,
nonpaper diagnostic,53,suffix,1,coherent-beam,9,3,7,0.7,0.6223659728744494,0.6016152328612696,0.017543859649122806,False,24,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,53,suffix,2,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,,,,,8,1.0,0.0,True,True,6
nonpaper diagnostic,53,suffix,3,coherent-beam,9,2,8,0.8,0.5032583347756457,0.44161204296036877,0.24166666666666667,False,13,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,53,suffix,4,coherent-beam,9,4,5,0.5,0.8288713632524444,1.0,1.0,False,50,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,54,cue,1,coherent-beam,4,1,4,0.4,0.0,0.7777777777777778,0.5555555555555556,False,60,6,57,64,10,,,,,,
nonpaper diagnostic,54,cue,2,coherent-beam,8,1,8,0.8,0.0,0.881578947368421,0.5263157894736842,False,55,2,18,28,10,,,,,,
nonpaper diagnostic,54,cue,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,54,cue,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,62,3,27,37,10,,,,,,
nonpaper diagnostic,54,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,54,suffix,1,coherent-beam,10,2,8,0.8,0.7219280948873623,0.6406148747310577,0.014084507042253521,False,24,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,54,suffix,2,coherent-beam,10,4,3,0.3,0.9477309221191609,0.2627803360227964,0.07,False,21,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,54,suffix,3,coherent-beam,9,2,7,0.7,0.7642045065086203,0.631578947368421,0.05263157894736842,False,15,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,54,suffix,4,coherent-beam,9,2,8,0.8,0.5032583347756457,1.0,1.0,False,17,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,55,cue,1,coherent-beam,5,2,4,0.4,0.7219280948873623,0.6705882352941177,0.17647058823529413,False,79,5,45,55,10,,,,,,
nonpaper diagnostic,55,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,55,cue,3,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8888888888888888,0.5,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,55,cue,4,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8714285714285714,0.35714285714285715,True,25,0,0,10,10,,,,,,
nonpaper diagnostic,55,cue,5,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8888888888888888,0.5,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,55,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,11,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,55,suffix,2,coherent-beam,10,1,10,1.0,0.0,0.9,0.5,True,17,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,55,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,55,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,56,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,19,1,9,19,10,,,,,,
nonpaper diagnostic,56,cue,2,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,8,4,39,46,10,,,,,,
nonpaper diagnostic,56,cue,3,coherent-beam,9,3,7,0.7,0.6223659728744494,0.6543714757306207,0.18518518518518517,False,73,1,9,19,10,,,,,,
nonpaper diagnostic,56,cue,4,coherent-beam,10,2,9,0.9,0.46899559358928117,0.7812097812097811,0.2972972972972973,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,56,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,56,suffix,1,coherent-beam,10,1,10,1.0,0.0,0.9176470588235295,0.5882352941176471,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,56,suffix,2,coherent-beam,9,2,8,0.8,0.5032583347756457,1.0,1.0,False,18,,,,,8,1.0,0.0,False,True,9
nonpaper diagnostic,56,suffix,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,56,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,57,cue,1,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,66,4,36,46,10,,,,,,
nonpaper diagnostic,57,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,16,2,20,28,10,,,,,,
nonpaper diagnostic,57,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,26,1,9,19,10,,,,,,
nonpaper diagnostic,57,cue,4,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8039852718215291,0.37037037037037035,False,18,1,10,19,10,,,,,,
nonpaper diagnostic,57,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,57,suffix,1,coherent-beam,9,1,9,0.9,0.0,0.8888888888888888,0.5,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,57,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,57,suffix,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,57,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,58,cue,1,coherent-beam,4,1,4,0.4,0.0,0.7777777777777778,0.5555555555555556,False,60,6,54,64,10,,,,,,
nonpaper diagnostic,58,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,58,cue,3,coherent-beam,8,2,7,0.7,0.5435644431995964,0.8970588235294118,0.5882352941176471,False,30,2,19,28,10,,,,,,
nonpaper diagnostic,58,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,9,2,19,28,10,,,,,,
nonpaper diagnostic,58,cue,5,coherent-beam,1,1,1,0.1,0.0,0.0,0.0,False,31,9,87,91,10,,,,,,
nonpaper diagnostic,58,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,31,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,58,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,58,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,58,suffix,4,coherent-beam,9,2,5,0.5,0.9910760598382222,0.34671638566132107,0.037383177570093455,False,18,,,,,8,1.0,0.0,False,True,9
nonpaper diagnostic,59,cue,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,79,2,18,28,10,,,,,,
nonpaper diagnostic,59,cue,2,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8024691358024691,0.1111111111111111,False,13,1,9,19,10,,,,,,
nonpaper diagnostic,59,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,59,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,59,cue,5,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8357142857142856,0.17857142857142858,True,17,0,0,10,10,,,,,,
nonpaper diagnostic,59,suffix,1,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8947368421052632,0.5263157894736842,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,59,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,59,suffix,3,coherent-beam,8,2,7,0.7,0.5435644431995964,0.7784090909090909,0.11363636363636363,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,60,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,21,1,9,19,10,,,,,,
nonpaper diagnostic,60,cue,2,coherent-beam,9,2,8,0.8,0.5032583347756457,0.9012345679012346,0.5555555555555556,False,18,1,10,19,10,,,,,,
nonpaper diagnostic,60,cue,3,coherent-beam,4,2,3,0.3,0.8112781244591328,0.6979166666666666,0.3958333333333333,False,45,6,55,64,10,,,,,,
nonpaper diagnostic,60,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,36,2,18,28,10,,,,,,
nonpaper diagnostic,60,cue,5,coherent-beam,3,2,2,0.2,0.9182958340544894,0.16562151616499443,0.014492753623188406,False,31,7,69,73,10,,,,,,
nonpaper diagnostic,60,suffix,1,coherent-beam,10,3,5,0.5,0.9372305632161295,1.0,1.0,False,65,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,60,suffix,2,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8571428571428572,0.35714285714285715,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,60,suffix,3,coherent-beam,10,1,10,1.0,0.0,0.9111111111111111,0.5555555555555556,True,10,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,60,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,True,9
nonpaper diagnostic,61,cue,1,coherent-beam,4,2,3,0.3,0.8112781244591328,0.5555555555555556,0.1111111111111111,False,77,6,54,64,10,,,,,,
nonpaper diagnostic,61,cue,2,coherent-beam,7,2,6,0.6,0.5916727785823274,0.746031746031746,0.1111111111111111,False,37,3,28,37,10,,,,,,
nonpaper diagnostic,61,cue,3,coherent-beam,5,2,4,0.4,0.7219280948873623,0.6,0.0,False,30,5,47,55,10,,,,,,
nonpaper diagnostic,61,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,61,cue,5,coherent-beam,8,2,7,0.7,0.5435644431995964,0.875,0.5,False,16,2,20,28,10,,,,,,
nonpaper diagnostic,61,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,61,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,61,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,61,suffix,4,coherent-beam,9,2,7,0.7,0.7642045065086203,0.4147640620238856,0.16793893129770993,False,11,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,62,cue,1,coherent-beam,7,1,7,0.7,0.0,0.5437323691634036,0.22916666666666666,False,60,3,27,37,10,,,,,,
nonpaper diagnostic,62,cue,2,coherent-beam,6,2,5,0.5,0.6500224216483541,0.7857142857142858,0.35714285714285715,False,39,4,37,46,10,,,,,,
nonpaper diagnostic,62,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,62,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,62,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,62,suffix,1,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8227272727272728,0.11363636363636363,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,62,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,62,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,62,suffix,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,63,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,32,1,9,19,10,,,,,,
nonpaper diagnostic,63,cue,2,coherent-beam,7,3,5,0.5,0.7248340915057598,0.5135145713253216,0.14864864864864866,False,43,3,29,37,10,,,,,,
nonpaper diagnostic,63,cue,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,14,2,20,28,10,,,,,,
nonpaper diagnostic,63,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,19,2,20,28,10,,,,,,
nonpaper diagnostic,63,cue,5,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8362573099415205,0.2631578947368421,False,17,1,9,19,10,,,,,,
nonpaper diagnostic,63,suffix,1,coherent-beam,10,4,6,0.6,0.7854752972273344,0.3628127478670794,0.0,False,27,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,63,suffix,2,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,4,,,,,8,1.0,0.0,True,True,4
nonpaper diagnostic,63,suffix,3,coherent-beam,9,2,7,0.7,0.7642045065086203,1.0,1.0,False,13,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,63,suffix,4,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8378378378378378,0.2702702702702703,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,64,cue,1,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,66,6,55,64,10,,,,,,
nonpaper diagnostic,64,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,9,2,20,28,10,,,,,,
nonpaper diagnostic,64,cue,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,41,3,27,37,10,,,,,,
nonpaper diagnostic,64,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,64,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,64,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,64,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,64,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,64,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,65,cue,1,coherent-beam,9,2,8,0.8,0.5032583347756457,0.7777777777777778,0.0,False,25,1,9,19,10,,,,,,
nonpaper diagnostic,65,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,65,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,65,cue,4,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8039852718215291,0.37037037037037035,False,32,1,10,19,10,,,,,,
nonpaper diagnostic,65,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,65,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,65,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,65,suffix,3,coherent-beam,8,1,8,0.8,0.0,0.875,0.5,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,65,suffix,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,66,cue,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,66,3,27,37,10,,,,,,
nonpaper diagnostic,66,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,66,cue,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,3,30,37,10,,,,,,
nonpaper diagnostic,66,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,26,1,10,19,10,,,,,,
nonpaper diagnostic,66,cue,5,coherent-beam,9,1,9,0.9,0.0,0.9012345679012346,0.5555555555555556,False,11,1,10,19,10,,,,,,
nonpaper diagnostic,66,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,66,suffix,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,66,suffix,3,coherent-beam,9,3,7,0.7,0.6223659728744494,0.6234571521668296,0.16,False,17,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,66,suffix,4,coherent-beam,2,2,1,0.1,1.0,0.5,0.5,False,2,,,,,8,1.0,0.0,True,True,2
nonpaper diagnostic,67,cue,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,40,2,18,28,10,,,,,,
nonpaper diagnostic,67,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,67,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,67,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,67,cue,5,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,3,30,37,10,,,,,,
nonpaper diagnostic,67,suffix,1,coherent-beam,10,2,8,0.8,0.7219280948873623,0.6839506172839507,0.1111111111111111,False,26,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,67,suffix,2,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,3,,,,,8,1.0,0.0,True,True,3
nonpaper diagnostic,68,cue,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,68,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,68,cue,3,coherent-beam,6,3,4,0.4,0.7896900821428474,0.6134406671033263,0.2127659574468085,False,27,4,38,46,10,,,,,,
nonpaper diagnostic,68,cue,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,18,3,30,37,10,,,,,,
